GeneID,logFC,AveExpr,t,P.Value,adj.P.Val,B,R,feature,class,chromosome,start,end,name,product_accession,Jr-GeneID,Jr-chromosome,Subcell_loc,Score,Parent_haplotype
118343679,-0.639902373055776,58.7729118942645,-4.37779838817572,0.000167764233716231,0.00166091737521207,0.133049768688204,0.56914495015354,CDS,with_protein,2,33692426,,UBP1-associated protein 2C-like,XP_018849709.1,,,C:nucleus,1,J.regia
118343679,-0.639902373055776,58.7729118942645,-4.37779838817572,0.000167764233716231,0.00166091737521207,0.133049768688204,0.56914495015354,CDS,with_protein,2,33692426,,UBP1-associated protein 2C-like,XP_018849716.1,,,C:nucleus,1,J.regia
118343679,-0.639902373055776,58.7729118942645,-4.37779838817572,0.000167764233716231,0.00166091737521207,0.133049768688204,0.56914495015354,CDS,with_protein,2,33692426,,UBP1-associated protein 2C-like,XP_018849734.1,,,C:nucleus,1,J.regia
121255405,0.639492006118504,61.5408396876853,2.46950219744945,0.0202816789417946,0.0492915051089173,-4.35005717118437,0.363719258745669,CDS,with_protein,1D,11316920,11318338,aspartyl protease family protein 2,XP_041011644.1,108989274,7,C:organelle membrane,0.6,J.microcarpa
109006647,-0.639024831272553,33.1939887481949,-2.76503691260152,0.0102329364255158,0.0286070180280228,-3.58764325947846,0.40058096827136,CDS,with_protein,16,23477135,,expansin-like A2,XP_035542196.1,,,C:extracellular space,0.96,J.regia
121248529,0.638787527583452,116.135430972722,3.54081007297881,0.0015000422200422,0.00686484592067999,-2.02505840038147,0.488504544793498,CDS,with_protein,2D,15014989,15017786,annexin D2-like,XP_041002949.1,109013228,1,C:nucleus,1,J.microcarpa
121248765,-0.638497632913549,51.7886882147741,-3.81807848879653,0.000732515619672934,0.00411522047431575,-1.30041432853431,0.516817420631031,CDS,with_protein,2D,37777031,37789925,probable ADP-ribosylation factor GTPase-activating protein AGD14 isoform X1,XP_041003253.1,108992670,1,C:nucleus,1,J.microcarpa
121248765,-0.638497632913549,51.7886882147741,-3.81807848879653,0.000732515619672934,0.00411522047431575,-1.30041432853431,0.516817420631031,CDS,with_protein,2D,37777031,37789925,probable ADP-ribosylation factor GTPase-activating protein AGD14 isoform X1,XP_041003254.1,108992670,1,C:nucleus,1,J.microcarpa
109008033,0.63819148936373,30.2534501501967,3.11077496848849,0.00443172726162811,0.0151692010675161,-2.67984259244051,0.441358262196987,CDS,with_protein,14,1967788,,UMP-CMP kinase 3-like,XP_018843515.1,,,C:nucleus,1,J.regia
109005883,-0.638176929286743,52.0781375880432,-4.18602656589727,0.000278793626408774,0.0022556587409039,-0.32447963199318,0.55192733264533,CDS,with_protein,12,21956772,,nuclear transcription factor Y subunit C-3-like,XP_018840514.1,,,C:nucleus,1,J.regia
108979915,-0.6373446374811,60.2043232381597,-3.99060062908568,0.000466496824844918,0.00311078202931193,-0.851256402689791,0.53362440587733,CDS,with_protein,16,25755819,,serine/threonine-protein kinase SRK2E-like,XP_018806251.1,,,C:nucleus,1,J.regia
108981914,-0.637058892911989,32.4895708722491,-3.75191404008617,0.000870059948829202,0.00464535729503101,-1.18940748411867,0.510207867012451,CDS,with_protein,10,34921193,,protein HESO1-like isoform X1,XP_018808712.2,,,C:nucleus,1,J.regia
109001473,-0.636346808441391,49.9633050015771,-3.02654819109164,0.00545121375641276,0.0177534552001336,-3.17604901999498,0.431659877439721,CDS,with_protein,12,8966653,,probable inactive purple acid phosphatase 29 isoform X1,XP_018834306.2,,,C:extracellular space,0.96,J.regia
109000613,-0.63615597299386,33.9878879021573,-3.3813796828329,0.00225177272707031,0.00917046874021377,-2.19957655177585,0.471487229995021,CDS,with_protein,14,23400580,,translation initiation factor eIF-2B subunit gamma,XP_018833106.1,,,C:cytoplasm,0.7,J.regia
121265011,-0.63570950432752,47.9452877000856,-4.02551766218661,0.000425612581082813,0.00293832001164658,-0.734678791650038,0.536951502886072,CDS,with_protein,5D,2393461,2406022,uncharacterized protein LOC121265011,XP_041024360.1,109011929,3,C:chloroplast,1,J.microcarpa
121265011,-0.63570950432752,47.9452877000856,-4.02551766218661,0.000425612581082813,0.00293832001164658,-0.734678791650038,0.536951502886072,CDS,with_protein,5D,2393461,2406022,uncharacterized protein LOC121265011,XP_041024361.1,109011929,3,C:chloroplast,1,J.microcarpa
121265011,-0.63570950432752,47.9452877000856,-4.02551766218661,0.000425612581082813,0.00293832001164658,-0.734678791650038,0.536951502886072,CDS,with_protein,5D,2393461,2406022,uncharacterized protein LOC121265011,XP_041024362.1,109011929,3,C:chloroplast,1,J.microcarpa
121265011,-0.63570950432752,47.9452877000856,-4.02551766218661,0.000425612581082813,0.00293832001164658,-0.734678791650038,0.536951502886072,CDS,with_protein,5D,2393461,2406022,uncharacterized protein LOC121265011,XP_041024363.1,109011929,3,C:chloroplast,1,J.microcarpa
121265011,-0.63570950432752,47.9452877000856,-4.02551766218661,0.000425612581082813,0.00293832001164658,-0.734678791650038,0.536951502886072,CDS,with_protein,5D,2393461,2406022,uncharacterized protein LOC121265011,XP_041024364.1,109011929,3,C:chloroplast,1,J.microcarpa
109007746,0.635444729317946,86.6079438678476,3.78760869474821,0.000792983385566392,0.00434711322889594,-1.33235458635923,0.513784968267538,CDS,with_protein,11,26882944,,probable cellulose synthase A catalytic subunit 5 [UDP-forming],XP_018843107.1,,,C:plasma membrane,0.96,J.regia
108999219,0.635438546804517,81.230429199591,4.18963618698498,0.000276147117471071,0.00223935884833639,-0.293559107193974,0.552258151492641,CDS,with_protein,2,4565269,,"ATPase 11, plasma membrane-type",XP_018831592.1,,,C:plasma membrane,0.76,J.regia
108983210,-0.635251127361041,43.8056910020528,-4.11929515360776,0.000332494211646631,0.00252142385593257,-0.351795171892922,0.545764352817098,CDS,with_protein,12,16373323,,probable aldo-keto reductase 5 isoform X1,XP_018810314.1,,,C:chloroplast,0.8,J.regia
109010863,-0.635191878554088,200.402426111411,-4.67202478691273,7.6715977578681e-05,0.00107887066507709,0.915262453361147,0.594173374433548,CDS,with_protein,13,38982700,,ubiquitin-conjugating enzyme E2 10,XP_018847355.1,,,C:nucleus,1,J.regia
121261398,-0.635112916762602,98.6001501368216,-4.20709678764456,0.000263692194235158,0.00218533371776758,-0.301580118899972,0.553854723212469,CDS,with_protein,4D,27045508,27054309,uncharacterized protein LOC121261398 isoform X1,XP_041019683.1,109010435,11,C:nucleus,1,J.microcarpa
121236191,0.635092689496784,53.3127430718367,3.50349947240593,0.00165035371346888,0.00733679973859615,-1.88418222568837,0.484570618039105,CDS,with_protein,6D,37248137,37255181,LOW QUALITY PROTEIN: glycerophosphodiester phosphodiesterase GDPDL3-like,XP_040988657.1,108984850,2,C:anchored component of plasma membrane,1,J.microcarpa
121259845,-0.635042172337623,74.296695106845,-2.8908496768466,0.00757786015806781,0.0227089541877102,-3.5547110854043,0.415715082017422,CDS,with_protein,1D,41533162,41535670,eukaryotic initiation factor 4A-15,XP_041017572.1,109002014,7,C:nucleus,1,J.microcarpa
121259845,-0.635042172337623,74.296695106845,-2.8908496768466,0.00757786015806781,0.0227089541877102,-3.5547110854043,0.415715082017422,CDS,with_protein,1D,41533162,41535670,eukaryotic initiation factor 4A-15,XP_041017578.1,109002014,7,C:nucleus,1,J.microcarpa
121256980,-0.634878784870283,58.1143457280656,-4.53051372054551,0.000111806073565939,0.0013266694942429,0.546727753663898,0.582341929764914,CDS,with_protein,3S,26712887,26716170,LOW QUALITY PROTEIN: magnesium transporter MRS2-3-like,XP_041013737.1,108989201,16,C:endomembrane system,0.69,J.microcarpa
109009187,-0.634661935824514,89.389503471347,-2.68215778493975,0.0124365156315461,0.0333933895181488,-4.00185873528219,0.390428097899365,CDS,with_protein,10,2713001,,transcription factor GTE8-like,XP_018845124.1,,,C:nucleus,1,J.regia
109009187,-0.634661935824514,89.389503471347,-2.68215778493975,0.0124365156315461,0.0333933895181488,-4.00185873528219,0.390428097899365,CDS,with_protein,10,2713001,,transcription factor GTE8-like,XP_018845125.1,,,C:nucleus,1,J.regia
109009187,-0.634661935824514,89.389503471347,-2.68215778493975,0.0124365156315461,0.0333933895181488,-4.00185873528219,0.390428097899365,CDS,with_protein,10,2713001,,transcription factor GTE8-like,XP_018845127.1,,,C:nucleus,1,J.regia
108987142,-0.634478519820993,54.8109777653842,-5.78114790319997,4.0521615510151e-06,0.000266668435101162,3.86328415566145,0.674686387599769,CDS,with_protein,2,29431203,,uncharacterized protein LOC108987142,XP_035543396.1,,,C:nucleus,1,J.regia
109010025,-0.634377818383499,39.6062987700941,-4.57397250025985,9.95979461808915e-05,0.00124594675756909,0.74945092174159,0.586015681201798,CDS,with_protein,3,31152404,,mannose-1-phosphate guanylyltransferase 1-like,XP_018846273.1,,,C:extracellular space,0.64,J.regia
109010025,-0.634377818383499,39.6062987700941,-4.57397250025985,9.95979461808915e-05,0.00124594675756909,0.74945092174159,0.586015681201798,CDS,with_protein,3,31152404,,mannose-1-phosphate guanylyltransferase 1-like,XP_018846274.1,,,C:extracellular space,0.64,J.regia
109010025,-0.634377818383499,39.6062987700941,-4.57397250025985,9.95979461808915e-05,0.00124594675756909,0.74945092174159,0.586015681201798,CDS,with_protein,3,31152404,,mannose-1-phosphate guanylyltransferase 1-like,XP_018846275.1,,,C:extracellular space,0.64,J.regia
109017204,-0.633439229354533,125.200247464053,-4.55251637633262,0.00010544960236473,0.00127946838959461,0.589536709690662,0.584206393392943,CDS,with_protein,3,12481425,,DNA-binding protein DDB_G0278111-like,XP_018855059.1,,,C:nucleus,1,J.regia
109017204,-0.633439229354533,125.200247464053,-4.55251637633262,0.00010544960236473,0.00127946838959461,0.589536709690662,0.584206393392943,CDS,with_protein,3,12481425,,DNA-binding protein DDB_G0278111-like,XP_018855060.1,,,C:nucleus,1,J.regia
121244663,-0.63309847842741,542.145506674874,-3.19380550826035,0.00360700684526725,0.0129711583210028,-2.73479417032671,0.450769895686572,ncRNA,lncRNA,8S,8048050,8050923,"uncharacterized LOC121244663, transcript variant X1",XR_005936471.1,,"","",,J.microcarpa
121249696,-0.633053787355436,119.143281569959,-3.2985930870273,0.00277495914489957,0.0106811933693064,-2.59859520789943,0.462436532346023,CDS,with_protein,2D,1433030,1443240,suppressor of mec-8 and unc-52 protein homolog 1 isoform X1,XP_041004385.1,109012357,1,C:nucleus,1,J.microcarpa
108998180,-0.632569319962997,46.1747978050673,-3.76016052304403,0.000851626060689133,0.00458051773959774,-1.41325067667657,0.511036646073923,CDS,with_protein,8,21819674,,mediator of RNA polymerase II transcription subunit 14-like isoform X1,XP_018830203.1,,,C:endomembrane system,0.81,J.regia
108982548,-0.63229786371194,148.045928167313,-4.25349242050904,0.000233235314864777,0.00201005868818709,-0.197081284150617,0.558067536313407,CDS,with_protein,4,19248500,,uncharacterized protein LOC108982548,XP_018809502.1,,,C:nucleus,1,J.regia
108989593,-0.632008074085869,78.5184866085215,-3.94849380431316,0.000520970296684155,0.00331316577841992,-0.978250668621579,0.529579014590166,CDS,with_protein,13,30691552,,"probable 6-phosphogluconolactonase 4, chloroplastic",XP_018818800.1,,,C:chloroplast outer membrane,0.76,J.regia
109002938,-0.631402753133121,768.315470566397,-3.99673916914828,0.000459038945279412,0.00308334692172592,-0.706400823573663,0.534211127318987,CDS,with_protein,11,27668618,,catalase isozyme 3-like,XP_018836410.1,,,C:nucleus,1,J.regia
109000474,0.631210058928059,98.7544164387046,3.45356494301243,0.00187460038919693,0.00808859994135442,-2.23565202586721,0.47925929817418,CDS,with_protein,8,9365012,,S-adenosylmethionine synthase 1,XP_018832890.1,,,C:cytoplasm,0.7,J.regia
121252037,-0.630930592315583,57.9112128303404,-4.36547551036382,0.00017334094487419,0.00169276217725098,0.141340950256631,0.568060355523963,CDS,with_protein,2S,18746345,18764687,"citrate synthase, glyoxysomal-like",XP_041007424.1,108996640,10,C:chloroplast,1,J.microcarpa
121252037,-0.630930592315583,57.9112128303404,-4.36547551036382,0.00017334094487419,0.00169276217725098,0.141340950256631,0.568060355523963,CDS,with_protein,2S,18746345,18764687,"citrate synthase, glyoxysomal-like",XP_041007425.1,108996640,10,C:chloroplast,1,J.microcarpa
121259981,-0.630856701564857,572.563136411008,-3.17539768301003,0.00377604477983245,0.0134813988129527,-2.7720575838221,0.44869610909681,CDS,with_protein,4D,26346068,26349317,catalase isozyme 3-like,XP_041017757.1,109002938,11,C:nucleus,1,J.microcarpa
121239118,-0.630839468690699,106.459650822863,-3.20884869512694,0.00347428813069444,0.0126269663165956,-2.8068530481248,0.452459228647521,CDS,with_protein,7D,7786768,7789514,eukaryotic translation initiation factor 3 subunit G-A,XP_040992190.1,108998481,14,C:nucleus,1,J.microcarpa
108990666,-0.629837989239804,70.9617251312908,-2.80793239925818,0.00924208600021905,0.0263738572641087,-3.70467130000885,0.405778694367198,CDS,with_protein,10,34474585,,receptor-like protein 15 isoform X1,XP_035550830.1,,,C:plasma membrane,0.81,J.regia
108995064,-0.629727996837505,60.8763065600045,-4.13305264542847,0.000320645397122517,0.00247443344525065,-0.480032356273198,0.547042255697742,CDS,with_protein,7,35276457,,"bifunctional 3-dehydroquinate dehydratase/shikimate dehydrogenase, chloroplastic-like isoform X1",XP_035547954.1,,,C:chloroplast outer membrane,0.67,J.regia
121262578,-0.629533505937484,44.7050181108312,-4.32263039458227,0.000194201518631507,0.00183798094342034,0.0563407780932952,0.564266223230451,ncRNA,lncRNA,4S,14198545,14201322,uncharacterized LOC121262578,XR_005940128.1,,"","",,J.microcarpa
109020299,-0.629421890645831,41.6496408725973,-5.09692876913214,2.4745344234304e-05,0.000595652281888292,2.1340439628979,0.627489905239559,CDS,with_protein,7,42526901,,ubiquitin-conjugating enzyme E2 34-like isoform X1,XP_035547969.1,,,C:plasma membrane,0.76,J.regia
109020299,-0.629421890645831,41.6496408725973,-5.09692876913214,2.4745344234304e-05,0.000595652281888292,2.1340439628979,0.627489905239559,CDS,with_protein,7,42526901,,ubiquitin-conjugating enzyme E2 34-like isoform X1,XP_035547970.1,,,C:plasma membrane,0.76,J.regia
118344181,-0.629246255454174,95.0478288704878,-2.69877328463503,0.011961912528118,0.0324702041080746,-3.96862719917089,0.392475144506431,CDS,with_protein,13,16210236,,probable nucleoredoxin 1,XP_035540064.1,,,C:cytoplasm,0.7,J.regia
108994376,-0.628445764665712,41.5536207526706,-4.72592096026076,6.64577021552369e-05,0.000976995567335758,1.12665752011794,0.598580837744501,CDS,with_protein,9,14413728,,exocyst complex component EXO70B1,XP_018825090.1,,,C:nucleus,1,J.regia
108994376,-0.628445764665712,41.5536207526706,-4.72592096026076,6.64577021552369e-05,0.000976995567335758,1.12665752011794,0.598580837744501,CDS,with_protein,9,14413728,,exocyst complex component EXO70B1,XP_018825091.1,,,C:nucleus,1,J.regia
108994376,-0.628445764665712,41.5536207526706,-4.72592096026076,6.64577021552369e-05,0.000976995567335758,1.12665752011794,0.598580837744501,CDS,with_protein,9,14413728,,exocyst complex component EXO70B1,XP_018825092.1,,,C:nucleus,1,J.regia
108991916,-0.627970378979232,30.613120069704,-3.40687059516954,0.00211086946161533,0.00873439895815828,-2.01313479213238,0.474244508209634,CDS,with_protein,7,51277823,,high mobility group B protein 1-like isoform X1,XP_018821882.1,,,C:nucleus,1,J.regia
108993359,0.627433571165647,50.2851375835362,4.24177395889266,0.000240582118226139,0.00205689744788043,-0.0577728017380208,0.557007519486192,CDS,with_protein,13,6075546,,"triosephosphate isomerase, chloroplastic",XP_018823791.1,,,C:chloroplast outer membrane,0.83,J.regia
108981749,-0.627124595237808,66.2739413200481,-2.91295986928291,0.00718453305544918,0.0218372379438262,-3.51823689831507,0.418339911651113,CDS,with_protein,4,32182698,,"3,9-dihydroxypterocarpan 6A-monooxygenase-like",XP_018808542.2,,,C:endomembrane system,0.83,J.regia
108997083,-0.627080125270768,111.261947701624,-3.61786611672249,0.00123059784045269,0.0059235712603446,-1.80844651447778,0.496535611915682,CDS,with_protein,10,2154871,,ATP-dependent RNA helicase-like protein DB10,XP_018828740.1,,,C:nucleus,1,J.regia
109013554,-0.626650467447637,257.253225283053,-2.58050812410849,0.0157450880429136,0.0405888751266003,-4.20319380574045,0.377778653298783,CDS,with_protein,4,33667677,,secoisolariciresinol dehydrogenase-like,XP_018851246.1,,,C:cytoplasm,0.7,J.regia
121235947,-0.626625626849967,55.4285240478819,-4.09897015896951,0.000350795167444959,0.00260573395380576,-0.535069265339387,0.543869417857171,CDS,with_protein,6D,29858735,29863137,mitochondrial adenine nucleotide transporter ADNT1-like,XP_040988328.1,108987147,2,C:nucleus,1,J.microcarpa
109020322,-0.62647262766194,50.3199790457833,-3.3998707442001,0.00214868768422741,0.00883988464097383,-2.30783633534794,0.473488738022253,CDS,with_protein,8,11323921,,60S ribosomal protein L22-2-like,XP_018858309.1,,,C:nucleus,1,J.regia
121258973,0.625635436766594,35.9671356306016,3.29388591625333,0.00280799365407206,0.010757032069457,-2.33886678497959,0.461917506626998,ncRNA,lncRNA,4D,4986173,4987301,uncharacterized LOC121258973,XR_005939491.1,,"","",,J.microcarpa
109003197,-0.625545597613716,92.1140129017486,-3.43746496148423,0.0019530116639494,0.00826867878367073,-2.25030274263345,0.477535480705354,CDS,with_protein,13,8992671,,histidine kinase 3,XP_018836781.1,,,C:endomembrane system,0.87,J.regia
121244357,-0.625296656403009,255.019905618794,-3.81251282066641,0.000743212538333199,0.00415722438036464,-1.29451417308425,0.516264951795784,CDS,with_protein,8S,3312790,3315252,eukaryotic initiation factor 4A-2,XP_040998335.1,109008881,15,C:nucleus,1,J.microcarpa
121253294,-0.625293166796082,72.4235796408619,-3.22851158840939,0.00330787691441571,0.012161369244058,-2.75598466738105,0.454660026293311,CDS,with_protein,2S,30910888,30913458,EIN3-binding F-box protein 1-like,XP_041009256.1,109010749,10,C:nucleus,1,J.microcarpa
121240668,-0.624322129409616,77.237742863253,-4.28221370598531,0.000216155521788431,0.00192424109783394,-0.109310024637111,0.560654061792836,CDS,with_protein,7S,8096527,8098663,60S ribosomal protein L23a-like,XP_040994096.1,109021970,5,C:chloroplast,0.71,J.microcarpa
108998316,-0.624290693708752,46.3161866181054,-4.78510715768853,5.67641819144928e-05,0.000904722948785312,1.279194526021,0.603359058330077,CDS,with_protein,2,534461,,membrane-anchored ubiquitin-fold protein 3-like,XP_018830416.1,,,C:nucleus,1,J.regia
121246801,-0.623862118303165,68.9918829644588,-4.98793857901248,3.30716636887596e-05,0.00069536673977506,1.75512176445396,0.619251753726676,CDS,with_protein,1S,19951772,19952554,nuclear transcription factor Y subunit C-3-like,XP_041001015.1,109005883,12,C:nucleus,1,J.microcarpa
108985638,-0.623497643495642,39.1445099919865,-3.4943279305345,0.00168948782535117,0.00745940076104092,-1.97555632696651,0.483599062313292,CDS,with_protein,2,37346465,,calcineurin B-like protein 3,XP_018813556.1,,,C:nucleus,1,J.regia
121250404,0.623288869941929,65.1985861036133,3.02624386839162,0.00545527428852388,0.0177534552001336,-3.09376348358085,0.431624560032448,CDS,with_protein,2D,13679433,13689133,"probable ATP synthase 24 kDa subunit, mitochondrial",XP_041005467.1,109005359,1,C:mitochondrion,0.76,J.microcarpa
121249827,-0.622834189503669,202.512903600574,-2.78811948558831,0.00968795254490338,0.0273968710237101,-3.7751057272488,0.403382776100367,CDS,with_protein,2D,25387532,25391912,"ketol-acid reductoisomerase, chloroplastic",XP_041004568.1,108982864,1,C:chloroplast thylakoid membrane,0.76,J.microcarpa
108980863,-0.622564095768524,69.0461995194734,-2.69633327881989,0.0120305296012437,0.0325742737315554,-3.96626560207043,0.392174897401627,CDS,with_protein,13,11896277,,E3 ubiquitin-protein ligase MPSR1-like,XP_018817676.1,,,C:endomembrane system,0.81,J.regia
121246775,-0.622159251481869,47.8071472485434,-3.29790788790547,0.00277974438637877,0.0106932360036204,-2.55919284204783,0.462361009925569,CDS,with_protein,1S,19660594,19662888,protein FAR1-RELATED SEQUENCE 7-like,XP_041000989.1,109005915,12,C:nucleus,1,J.microcarpa
109012431,-0.622040063820156,92.6007732757936,-3.79429515978284,0.000779308413551541,0.00430527614528921,-1.35615693576613,0.514452084964071,CDS,with_protein,2,1635948,,MA3 DOMAIN-CONTAINING TRANSLATION REGULATORY FACTOR 1-like,XP_018849604.1,,,C:nucleus,1,J.regia
121250417,-0.621680466223137,49.0449036040724,-3.74091750736813,0.00089525018798391,0.0047256706079555,-1.45405792992437,0.509100490123289,CDS,with_protein,2D,35161388,35162502,serine acetyltransferase 5-like,XP_041005484.1,109009875,1,C:chloroplast,0.53,J.microcarpa
108988191,-0.621586880790772,59.6627923742477,-3.12979460627076,0.00422819651362535,0.0146736604814256,-2.99428385843025,0.443527232585105,CDS,with_protein,1,5153819,,plastidic glucose transporter 4-like,XP_018816890.1,,,C:plasma membrane,0.9,J.regia
108996555,-0.621490548825448,54.0603107470893,-2.97824865437495,0.00613304548122784,0.0194062787163361,-3.33384291153987,0.426029762490547,CDS,with_protein,7,49850983,,protein RDM16-like isoform X1,XP_018828046.1,,,C:nucleus,1,J.regia
108986008,-0.621353367553413,35.3889411010838,-4.55925664413128,0.000103575371671298,0.00126822277703521,0.827593214922986,0.584775707990202,CDS,with_protein,2,1989733,,serine/threonine-protein kinase AFC2-like isoform X1,XP_018814046.1,,,C:nucleus,1,J.regia
109012295,-0.620801221107496,38.343669644596,-3.87771483901536,0.000626970089973398,0.00371962194209375,-1.03126126990902,0.522696731907305,CDS,with_protein,2,33567648,,"dol-P-Man:Man(6)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",XP_018849388.1,,,C:endomembrane system,0.9,J.regia
121247618,-0.620444379800543,46.4209890041907,-4.01048053440454,0.000442767414091499,0.00301801864620974,-0.782891213038687,0.535521732571944,CDS,with_protein,1S,5662802,5676363,BTB/POZ domain-containing protein POB1-like,XP_041001929.1,109002697,12,C:nucleus,1,J.microcarpa
108983424,-0.620366197613756,57.4316261296312,-3.28611174981146,0.00286338436515403,0.0109367728266682,-2.61669507581121,0.461059265379398,CDS,with_protein,3,1065456,,uncharacterized protein LOC108983424 isoform X1,XP_035544453.1,,,C:nucleus,1,J.regia
109019694,-0.620129146431249,436.620134870479,-3.12471735436943,0.00428163481804751,0.0148034026515783,-2.92175105877095,0.442948990233467,CDS,with_protein,16,25159212,,glycine-rich RNA-binding protein-like,XP_018857590.1,,,C:nucleus,1,J.regia
109009060,-0.619854137771165,70.4628862041446,-3.69157432968264,0.00101735058522532,0.00521459377972475,-1.6140723748518,0.504100289184141,CDS,with_protein,10,23887294,,"20 kDa chaperonin, chloroplastic-like",XP_018844947.1,,,C:mitochondrion,0.96,J.regia
109014247,0.619813993475622,26.2198534819313,2.67477331109331,0.0126530526243034,0.0338621288100657,-3.60049034988597,0.389516458628464,CDS,with_protein,9,17975418,,probable methyltransferase PMT21,XP_018852174.2,,,C:endomembrane system,0.9,J.regia
109014247,0.619813993475622,26.2198534819313,2.67477331109331,0.0126530526243034,0.0338621288100657,-3.60049034988597,0.389516458628464,CDS,with_protein,9,17975418,,probable methyltransferase PMT21,XP_035549935.1,,,C:endomembrane system,0.9,J.regia
121264435,0.619672592094845,40.2348015882511,4.70385610564344,7.04804875612749e-05,0.00100819335281645,1.23348962933528,0.596782961169981,CDS,with_protein,5D,10532708,10536722,probable galacturonosyltransferase 4 isoform X1,XP_041023532.1,108996558,3,C:extracellular space,0.82,J.microcarpa
121257874,-0.618912568233436,29.9818398886889,-2.76251243662005,0.0102942591257269,0.0286914691954088,-3.52988152478948,0.400273857680899,CDS,with_protein,1D,40616445,40626545,uncharacterized protein C4F10.09c,XP_041015065.1,109005418,7,C:endomembrane system,0.98,J.microcarpa
108984185,-0.618681106491622,37.2589801192772,-4.39386014404718,0.00016076216747007,0.00163163489153978,0.314649137599607,0.570554174343944,CDS,with_protein,3,5677447,,"glyoxysomal processing protease, glyoxysomal isoform X1",XP_035544293.1,,,C:nucleus,1,J.regia
121260252,-0.618229197602225,35.6587284007687,-3.44744137919583,0.00190405709014181,0.00816657044309993,-1.98310342807459,0.478604302770703,CDS,with_protein,1D,44490292,44492057,protein SRG1-like,XP_041018018.1,109005439,7,C:nucleus,1,J.microcarpa
121266070,-0.617957683248358,31.5277656372523,-2.88190809953561,0.00774264799834278,0.0230955604571639,-3.33039591174871,0.414650613122204,CDS,with_protein,1D,9338307,9339650,delta(8)-fatty-acid desaturase 2-like,XP_041025725.1,109009165,7,C:endomembrane system,1,J.microcarpa
121252790,0.617905449366324,82.8751475123627,3.08624856736314,0.00470806230009229,0.015927957100155,-3.06443683885578,0.438549848379003,CDS,with_protein,1D,21968331,21971255,serine hydroxymethyltransferase 4,XP_041008542.1,109008438,7,C:cytoplasm,0.97,J.microcarpa
121257619,-0.617856287873337,44.6153929936053,-4.28295774780512,0.000215729943310181,0.00192424109783394,-0.0350252188511107,0.560720850289073,CDS,with_protein,3S,6710523,6718841,RNA-binding protein 1-like,XP_041014656.1,109007557,16,C:nucleus,1,J.microcarpa
121257619,-0.617856287873337,44.6153929936053,-4.28295774780512,0.000215729943310181,0.00192424109783394,-0.0350252188511107,0.560720850289073,CDS,with_protein,3S,6710523,6718841,RNA-binding protein 1-like,XP_041014657.1,109007557,16,C:nucleus,1,J.microcarpa
121257619,-0.617856287873337,44.6153929936053,-4.28295774780512,0.000215729943310181,0.00192424109783394,-0.0350252188511107,0.560720850289073,CDS,with_protein,3S,6710523,6718841,RNA-binding protein 1-like,XP_041014658.1,109007557,16,C:nucleus,1,J.microcarpa
109012890,-0.61784739060691,74.1487444543102,-3.44402994972865,0.00192066162808327,0.00819423054149206,-2.2244654523974,0.478239058714292,CDS,with_protein,6,36615246,,AP2/ERF and B3 domain-containing transcription factor At1g50680-like,XP_035547160.1,,,C:nucleus,1,J.regia
109012890,-0.61784739060691,74.1487444543102,-3.44402994972865,0.00192066162808327,0.00819423054149206,-2.2244654523974,0.478239058714292,CDS,with_protein,6,36615246,,AP2/ERF and B3 domain-containing transcription factor At1g50680-like,XP_035547161.1,,,C:nucleus,1,J.regia
109012890,-0.61784739060691,74.1487444543102,-3.44402994972865,0.00192066162808327,0.00819423054149206,-2.2244654523974,0.478239058714292,CDS,with_protein,6,36615246,,AP2/ERF and B3 domain-containing transcription factor At1g50680-like,XP_035547162.1,,,C:nucleus,1,J.regia
109012890,-0.61784739060691,74.1487444543102,-3.44402994972865,0.00192066162808327,0.00819423054149206,-2.2244654523974,0.478239058714292,CDS,with_protein,6,36615246,,AP2/ERF and B3 domain-containing transcription factor At1g50680-like,XP_035547163.1,,,C:nucleus,1,J.regia
121246367,-0.617766119163615,154.723954323387,-3.49985991579438,0.00166577677990937,0.00739009561121307,-2.11489680880612,0.484185288398489,CDS,with_protein,1S,28653174,28654219,40S ribosomal protein S15a-1,XP_041000432.1,109019296,12,C:chloroplast,0.54,J.microcarpa
121246367,-0.617766119163615,154.723954323387,-3.49985991579438,0.00166577677990937,0.00739009561121307,-2.11489680880612,0.484185288398489,CDS,with_protein,1S,28653174,28654219,40S ribosomal protein S15a-1,XP_041000433.1,109019296,12,C:chloroplast,0.54,J.microcarpa
108997431,-0.617571941131878,45.5506113298734,-5.94932845739246,2.60937259117836e-06,0.000221339859010111,4.31680306479232,0.68516960320085,CDS,with_protein,13,7734399,,uncharacterized protein LOC108997431,XP_018829252.1,,,C:nucleus,1,J.regia
121249894,-0.61728260761956,172.800575172179,-3.60017448162338,0.00128794351887079,0.00613452152670175,-1.86025744080032,0.494702847332809,CDS,with_protein,2D,43236394,43240427,LOW QUALITY PROTEIN: long chain acyl-CoA synthetase 8,XP_041004672.1,109011864,1,C:endomembrane system,0.91,J.microcarpa
109009620,-0.616659477435661,39.5735175503645,-3.63518181500369,0.00117688584364079,0.00572467767088759,-1.64060179024821,0.498323023744552,CDS,with_protein,11,35335958,,"protein TIC236, chloroplastic",XP_035551529.1,,,C:chloroplast,1,J.regia
